EIN,"""form_year"":","""fiscalYearEnd"":","""form_type"":","""changeOfAccounting"":","""fs_contributions"":","""fs_program_service_revenue"":","""fs_other"":","""fs_miscellaneous"":","""ngla_revenue"":","""ngla_contrib_revenue"":","""ngla_grant_revenue"":","""ngla_prog_serv_revenue"":","""ngla_invest_revenue"":","""ngla_special_revenue"":","""ngla_sales_revenue"":","""ngla_other_revenue"":","""ngla_expense"":","""ngla_prog_expense"":","""ngla_admin_expense"":","""ngla_fund_expense"":","""ngla_net_gain_loss"":","""quick_ratio"":","""months_of_cash"":","""fringe_rate"":"
23-1727133,2018,2019,"""9""","""""",2864224.0,267073384.0,295360.0,0.0,270232968.0,2864224.0,0.0,267073384.0,354508.0,-59148.0,0.0,0.0,266969552.0,234932258.0,31488372.0,548922.0,3263416.0,0.3735050440890375,0.4981041569270999,0.23064491531791861
23-1727133,2019,2020,"""9""","""""",2276521.0,271565229.0,181810.0,0.0,274023560.0,2276521.0,0.0,271565229.0,194840.0,-13030.0,0.0,0.0,274393286.0,240732990.0,33122677.0,537619.0,-369726.0,0.5209652755524306,0.9999824698743831,0.22996930524800807
52-1942551,2008,2008,"""9""","""""",5390202.0,1025657.0,-14083.0,0.0,6401776.0,2148507.0,3241695.0,1025657.0,2905.0,-16988.0,0.0,0.0,6061188.0,4959758.0,989733.0,111697.0,340588.0,0.48641124388364065,0.6445565810224018,0.21658551122958353
52-1942551,2009,2009,"""9""","""""",4660293.0,1139712.0,1250.0,0.0,5801255.0,1948347.0,2711946.0,1139712.0,1250.0,0.0,0.0,0.0,5604952.0,4564516.0,983080.0,57356.0,196303.0,0.5543465692794207,0.5371901367709823,0.1844493747129826
52-1942551,2010,2010,"""9""","""""",4999912.0,1676914.0,704.0,0.0,6677530.0,963418.0,4036494.0,1676914.0,704.0,0.0,0.0,0.0,6598279.0,4320310.0,2167468.0,110501.0,79251.0,0.6153800366334866,0.5072332927472148,0.17413641269990254
52-1942551,2011,2011,"""9""","""""",4966946.0,2041336.0,1410.0,0.0,7009692.0,1346813.0,3620133.0,2041336.0,1410.0,0.0,0.0,0.0,6972829.0,4874477.0,2016970.0,81382.0,36863.0,0.7681990293254147,0.6117859079095226,0.1895419521858274
52-1942551,2012,2012,"""9""","""""",5129600.0,2240261.0,511.0,0.0,7370372.0,1021452.0,4108148.0,2240261.0,511.0,0.0,0.0,0.0,7200116.0,5490171.0,1625256.0,84689.0,170256.0,0.9484591607669473,1.2985220495049,0.18518315789142864
52-1942551,2013,2013,"""9""","""""",4376666.0,2862633.0,9464.0,0.0,7248763.0,1028097.0,3348569.0,2862633.0,468.0,8996.0,0.0,0.0,7484829.0,5319107.0,2122119.0,43603.0,-236066.0,0.9757661982469368,1.0732408620252258,0.1926002141640161
52-1942551,2014,2014,"""9""","""""",4612888.0,3005440.0,339.0,0.0,7618667.0,1024583.0,3588305.0,3005440.0,339.0,0.0,0.0,0.0,7558168.0,5793954.0,1612304.0,151910.0,60499.0,0.7667707452947007,0.6862284108595736,0.19877270646595913
52-1942551,2015,2015,"""9""","""""",5914142.0,3792439.0,729.0,0.0,9707310.0,1495300.0,4418842.0,3792439.0,729.0,0.0,0.0,0.0,9254536.0,7225631.0,1805141.0,223764.0,452774.0,1.1312913732975765,1.2180019595632536,0.19663992962855828
52-1942551,2016,2016,"""9""","""""",8903829.0,3394969.0,955.0,0.0,12299753.0,2634515.0,6269314.0,3394969.0,955.0,0.0,0.0,0.0,11717008.0,8916580.0,2265692.0,534736.0,582745.0,0.46419919343050825,0.7117385179772657,0.1940297742985941
52-1942551,2017,2017,"""9""","""""",8429299.0,3938175.0,1367.0,0.0,12368841.0,1708795.0,6720504.0,3938175.0,1367.0,0.0,0.0,0.0,11958745.0,9502008.0,1985055.0,471682.0,410096.0,1.0999744637385087,1.486519817299408,0.19015785032390783
52-1942551,2018,2018,"""9""","""""",8079977.0,5170680.0,2898.0,0.0,13253555.0,1916545.0,6163432.0,5170680.0,2898.0,0.0,0.0,0.0,11711494.0,8883725.0,2315462.0,512307.0,1542061.0,1.9395092210332412,2.501768870337316,0.19522491320628038
52-1942551,2019,2019,"""9""","""""",9486546.0,4969337.0,20341.0,0.0,14476224.0,2181081.0,7305465.0,4969337.0,20341.0,0.0,0.0,0.0,12655789.0,9841328.0,2191980.0,622481.0,1820435.0,2.8767553915961726,4.017225733986579,0.19786229009323827
52-1942551,2020,2020,"""9""","""""",11163429.0,4248316.0,13418.0,0.0,15425163.0,3014593.0,8148836.0,4248316.0,13418.0,0.0,0.0,0.0,13476380.0,10297812.0,2498361.0,680207.0,1948783.0,2.704697482001516,6.596302002733585,0.18862852690850992
52-1572431,2008,2008,"""9""","""""",51111755.0,36001913.0,815410.0,58961.0,87988039.0,2214520.0,48897235.0,36001913.0,841550.0,-26140.0,0.0,58961.0,84997844.0,72752760.0,12245084.0,0.0,2990195.0,1.4892090828846503,0.6143854310260402,0.1813618675425452
52-1572431,2009,2009,"""9""","""""",51357071.0,34009082.0,50982.0,326266.0,85743401.0,2054757.0,49302314.0,34009082.0,49991.0,991.0,0.0,326266.0,83943300.0,72488530.0,11454770.0,0.0,1800101.0,1.140295530893845,0.26450029395821184,0.16405313701475807
52-1572431,2010,2010,"""9""","""""",4271795.0,82550213.0,23627.0,316253.0,87161888.0,2209879.0,2061916.0,82550213.0,29159.0,-5532.0,0.0,316253.0,85557734.0,69683397.0,15874337.0,0.0,1604154.0,0.8347945926812791,0.8546481557088419,0.1725915954263719
52-1572431,2011,2011,"""9""","""""",28600762.0,71443978.0,85368.0,356229.0,100486337.0,3488188.0,25112574.0,71443978.0,32794.0,52574.0,0.0,356229.0,87770379.0,71622849.0,16147530.0,0.0,12715958.0,0.943244963162342,0.5036936955896258,0.1777512313363271
52-1572431,2012,2012,"""9""","""""",46137786.0,80241886.0,70409.0,642955.0,127093036.0,3443652.0,42694134.0,80241886.0,81721.0,-11312.0,0.0,642955.0,95180722.0,74976339.0,20204383.0,0.0,31912314.0,1.0516932402238641,0.7637464224931976,0.14317915018643218
52-1572431,2013,2013,"""9""","""""",15060110.0,81080802.0,213334.0,2228427.0,98582673.0,3411021.0,11649089.0,81080802.0,218427.0,-5093.0,0.0,2228427.0,98558921.0,75138537.0,23420384.0,0.0,23752.0,1.141054315920928,0.9280909419125701,0.17451594933209366
52-1572431,2014,2014,"""9""","""""",14346788.0,78542665.0,199511.0,2410931.0,95499895.0,2792442.0,11554346.0,78542665.0,203199.0,-3688.0,0.0,2410931.0,101497860.0,80358331.0,21139529.0,0.0,-5997965.0,0.8732473959629852,0.5196364830968259,0.1909689523328178
52-1572431,2015,2015,"""9""","""""",17019987.0,84098173.0,87488.0,2797046.0,104002694.0,4308257.0,12711730.0,84098173.0,205806.0,-118318.0,0.0,2797046.0,103003346.0,79119262.0,23884084.0,0.0,999348.0,0.9606785530161682,1.3256401705220644,0.1894016848157115
52-1572431,2016,2016,"""9""","""""",14289468.0,78484986.0,215038.0,4666255.0,97655747.0,1483079.0,12806389.0,78484986.0,217326.0,-2288.0,0.0,4666255.0,105727654.0,81273224.0,24454430.0,0.0,-8071907.0,0.6892568213605786,0.925967697079329,0.17498334095219206
52-1572431,2017,2017,"""9""","""""",13532477.0,79516027.0,398219.0,8185796.0,101632519.0,768985.0,12763492.0,79516027.0,248309.0,149910.0,0.0,8185796.0,101455940.0,81500531.0,19606113.0,349296.0,176579.0,0.6753637380349843,1.0813666791025898,0.16076150282882076
52-1572431,2018,2018,"""9""","""""",13727595.0,76974645.0,284453.0,23940011.0,114926704.0,723493.0,13004102.0,76974645.0,198319.0,86134.0,0.0,23940011.0,116160270.0,99318305.0,16841965.0,0.0,-1233566.0,0.622464550299243,0.8133394993826278,0.16584421180727527
52-1572431,2019,2019,"""9""","""""",13650334.0,110079050.0,239857.0,7309116.0,131278357.0,544462.0,13105872.0,110079050.0,204416.0,35441.0,0.0,7309116.0,132966655.0,114156856.0,18809799.0,0.0,-1688298.0,1.206118711816338,0.6097327692343937,0.14987433300299516
52-1594116,2008,2008,"""9""","""""",8976266.0,4541886.0,232769.0,445978.0,14196899.0,3873021.0,5103245.0,4541886.0,432186.0,-199417.0,0.0,445978.0,13675368.0,12308260.0,1107587.0,259521.0,521531.0,0.5482553832569671,0.3589756327926312,0.13413115465418837
52-1594116,2009,2009,"""9""","""""",8330948.0,5432767.0,213186.0,5611.0,13982512.0,3156988.0,5173960.0,5432767.0,430080.0,-216894.0,0.0,5611.0,13904075.0,12266604.0,1450404.0,187067.0,78437.0,0.354828067847079,0.34084360705780065,0.14032565532862634
52-1594116,2010,2010,"""9""","""""",11025150.0,7754663.0,339595.0,8959.0,19128367.0,3309015.0,7716135.0,7754663.0,421636.0,-82041.0,0.0,8959.0,16335888.0,14446188.0,1699716.0,189984.0,2792479.0,0.26383768884004133,1.1279721278759245,0.1395738071040357
52-1594116,2011,2011,"""9""","""""",22883700.0,11300769.0,295499.0,27902.0,34507870.0,15948738.0,6934962.0,11300769.0,441399.0,-145900.0,0.0,27902.0,21844305.0,19736902.0,1667477.0,439926.0,12663565.0,0.6111577284369331,0.6193557256477259,0.12390317666231854
52-1594116,2012,2012,"""9""","""""",12072938.0,16973648.0,569728.0,33992.0,29650306.0,4220938.0,7852000.0,16973648.0,626770.0,-57042.0,0.0,33992.0,29954638.0,26912531.0,2494942.0,547165.0,-304332.0,0.6798842302078298,0.5352546422465317,0.15742078867908316
52-1594116,2013,2013,"""9""","""""",15819249.0,18162602.0,541159.0,10033.0,34533043.0,3848217.0,11971032.0,18162602.0,602766.0,-61607.0,0.0,10033.0,35939818.0,33492923.0,1760126.0,686769.0,-1406775.0,0.5250904694846229,0.3535658054633921,0.14290446503163245
52-1594116,2014,2014,"""9""","""""",16875108.0,21459703.0,601644.0,24100.0,38960555.0,4559916.0,12315192.0,21459703.0,617017.0,-15373.0,0.0,24100.0,36074711.0,34115939.0,1299428.0,659344.0,2885844.0,0.6146378977121328,0.5907896055741139,0.15213272889568616
52-1594116,2015,2015,"""9""","""""",17429161.0,26059980.0,509557.0,14336.0,44013034.0,6050636.0,11378525.0,26059980.0,599454.0,-89897.0,0.0,14336.0,40274968.0,38208414.0,1267913.0,798641.0,3738066.0,0.9051922354393451,0.9975673819773,0.14884306342725775
52-1594116,2016,2016,"""9""","""""",16194169.0,29129306.0,316996.0,17528.0,45657999.0,3759587.0,12434582.0,29129306.0,509240.0,-192244.0,0.0,17528.0,46327345.0,43633985.0,1654899.0,1038461.0,-669346.0,0.6001423731132712,0.9538309634932993,0.14935525035880412
52-1594116,2017,2017,"""9""","""""",19907861.0,40188566.0,608804.0,24543.0,60729774.0,7580431.0,12327430.0,40188566.0,723227.0,-114423.0,0.0,24543.0,72971220.0,70840069.0,1227242.0,903909.0,-12241446.0,0.4507832241034586,0.8703681569909071,0.15033112284023017
52-1594116,2018,2018,"""9""","""""",11860262.0,46214643.0,1293970.0,28065.0,59396940.0,2365892.0,9494370.0,46214643.0,501538.0,-174432.0,966864.0,28065.0,64817375.0,60490597.0,3402186.0,924592.0,-5420435.0,0.5675748006230826,0.9205840126384277,0.16043698636759668
52-1594116,2019,2019,"""9""","""""",21676107.0,47034140.0,1312541.0,19178.0,70041966.0,6906569.0,14769538.0,47034140.0,481509.0,-179098.0,1010130.0,19178.0,70196084.0,57714192.0,11718948.0,762944.0,-154118.0,0.5282328983852871,0.6421267234794642,0.16744081233331165
52-1594116,2020,2020,"""9""","""""",30674858.0,46962500.0,1970931.0,16616.0,79624905.0,10473566.0,20201292.0,46962500.0,395464.0,-45936.0,1621403.0,16616.0,74895019.0,61508150.0,12292424.0,1094445.0,4729886.0,0.6268900884430677,0.8801843731903495,0.16087194565627994
55-0695143,2008,2009,"""9""","""""",478691.0,1642564.0,1891.0,0.0,2123146.0,11170.0,467521.0,1642564.0,1891.0,0.0,0.0,0.0,2110437.0,1953074.0,157363.0,0.0,12709.0,3.0252023059599784,3.754638056499436,0.19723617024885917
55-0695143,2009,2010,"""9""","""""",617447.0,1576170.0,868.0,0.0,2194485.0,15700.0,601747.0,1576170.0,868.0,0.0,0.0,0.0,2053360.0,1874914.0,178446.0,0.0,141125.0,3.080818128579676,4.689215180372472,9.250567462788503
55-0695143,2010,2011,"""9""","""""",669372.0,562002.0,1155.0,0.0,1232529.0,55000.0,614372.0,562002.0,1155.0,0.0,0.0,0.0,1300956.0,1131727.0,169229.0,0.0,-68427.0,3.6497742583282298,8.320094594118407,0.3181877175231627
55-0695143,2011,2012,"""9""","""""",1116981.0,2197253.0,912.0,0.0,3315146.0,24637.0,1092344.0,2197253.0,912.0,0.0,0.0,0.0,2981355.0,2465435.0,515920.0,0.0,333791.0,2.31571478095073,1.0809434246864242,0.2795330988775392
55-0695143,2012,2013,"""9""","""""",682579.0,2305261.0,5332.0,0.0,2993172.0,46271.0,636308.0,2305261.0,5332.0,0.0,0.0,0.0,2877214.0,2446237.0,430977.0,0.0,115958.0,2.6029326630103595,2.3815500713936513,0.29492992081109026
55-0695143,2013,2014,"""9""","""""",802278.0,2171398.0,1919.0,0.0,2975595.0,94867.0,707411.0,2171398.0,1919.0,0.0,0.0,0.0,2834367.0,2335961.0,498406.0,0.0,141228.0,3.26873837830515,3.692791908096427,0.279694174773858
55-0695143,2014,2015,"""9""","""""",951585.0,3149937.0,4766.0,0.0,4106288.0,2511.0,949074.0,3149937.0,4766.0,0.0,0.0,0.0,4361655.0,3646193.0,715462.0,0.0,-255367.0,2.539104606265801,1.7687536035152696,0.22442528978452564
55-0695143,2015,2016,"""9""","""""",1548026.0,4696779.0,3796.0,0.0,6248601.0,97286.0,1450740.0,4696779.0,3796.0,0.0,0.0,0.0,5974017.0,5090879.0,883138.0,0.0,274584.0,1.3036519793399926,1.6510883443353015,0.23199979877103868
55-0695143,2016,2017,"""9""","""""",1411266.0,5454994.0,2510.0,0.0,6868770.0,505.0,1410761.0,5454994.0,2510.0,0.0,0.0,0.0,6698434.0,5771853.0,926581.0,0.0,170336.0,1.5722912949822458,1.2702620266083315,0.21852231636893518
55-0695143,2017,2018,"""9""","""""",1388163.0,6327389.0,-1884.0,0.0,7713668.0,501.0,1387662.0,6327389.0,-1884.0,0.0,0.0,0.0,7734328.0,6672319.0,1062009.0,0.0,-20660.0,0.43365693370558606,1.3077379270016722,0.21504089624216632
55-0695143,2018,2019,"""9""","""""",1529369.0,7266541.0,-10483.0,0.0,8785427.0,1527370.0,1999.0,7266541.0,-10483.0,0.0,0.0,0.0,8808154.0,7722397.0,1085757.0,0.0,-22727.0,0.4542752320639563,1.0586603656927105,0.23454306187339308
55-0695143,2019,2020,"""9""","""""",1729538.0,9228581.0,30463.0,0.0,10988582.0,1729538.0,0.0,9228581.0,30463.0,0.0,0.0,0.0,9131610.0,8087472.0,1044138.0,0.0,1856972.0,0.9845334931466689,3.6061438462738984,0.2272068301925991
55-0695143,2020,2021,"""9""","""""",4924530.0,9919450.0,27232.0,560.0,14871772.0,1070416.0,3854114.0,9919450.0,27232.0,0.0,0.0,560.0,10850070.0,9785563.0,1064507.0,0.0,4021702.0,2.0802964361390286,7.474178658242215,0.23759998374223557
54-1937835,2008,2009,"""9""","""""",1102231.0,803222.0,1165.0,0.0,1906618.0,201551.0,900680.0,803222.0,1165.0,0.0,0.0,0.0,1986979.0,1489745.0,479869.0,17365.0,-80361.0,2.259744671720784,1.0447679817000806,0.17411929474761997
54-1937835,2009,2010,"""9""","""""",1452155.0,936809.0,1247.0,0.0,2390211.0,94716.0,1357439.0,936809.0,1247.0,0.0,0.0,0.0,2143750.0,1688890.0,435977.0,18883.0,246461.0,3.317193540767997,2.3209018549306752,0.17436247253214196
54-1937835,2010,2011,"""9""","""""",1282328.0,1124117.0,2514.0,0.0,2408959.0,97049.0,1185279.0,1124117.0,2514.0,0.0,0.0,0.0,2362991.0,1870824.0,471672.0,20495.0,45968.0,3.6195558119411597,2.719816384768521,0.1586028101480698
54-1937835,2011,2012,"""9""","""""",4936650.0,1227042.0,2201.0,0.0,6165893.0,128531.0,4808119.0,1227042.0,2201.0,0.0,0.0,0.0,2388790.0,1856590.0,512135.0,20065.0,3777103.0,0.7109245053551332,3.4033589983001127,0.2062005966800687
54-1937835,2012,2013,"""9""","""""",7850005.0,1660630.0,1081.0,0.0,9511716.0,170645.0,7679360.0,1660630.0,1081.0,0.0,0.0,0.0,3701870.0,2914777.0,755298.0,31795.0,5809846.0,5.814481614630374,2.510206196941986,0.20846854924429675
54-1937835,2013,2014,"""9""","""""",1420712.0,2617877.0,797.0,0.0,4039386.0,166067.0,1254645.0,2617877.0,797.0,0.0,0.0,0.0,4036308.0,3320976.0,678864.0,36468.0,3078.0,7.111567899258899,3.4847160723681547,0.21098106565625374
54-1937835,2014,2015,"""9""","""""",2062475.0,2683887.0,888.0,1919.0,4749169.0,630499.0,1431976.0,2683887.0,888.0,0.0,0.0,1919.0,4894075.0,4084102.0,766331.0,43642.0,-144906.0,5.122645122536273,2.438122984482115,0.06358727269968881
54-1937835,2015,2016,"""9""","""""",2525433.0,3522592.0,838.0,-344.0,6048519.0,587826.0,1937607.0,3522592.0,838.0,0.0,0.0,-344.0,6126755.0,5270102.0,802724.0,53929.0,-78236.0,4.672066410920538,2.2626725890929347,0.06402376572008357
54-1937835,2016,2017,"""9""","""""",2890976.0,4317385.0,910.0,4041.0,7213312.0,389722.0,2501254.0,4317385.0,910.0,0.0,0.0,4041.0,7096235.0,6069504.0,979165.0,47566.0,117077.0,4.220982869605809,2.7911639094615515,0.06334484840347254
54-1937835,2017,2018,"""9""","""""",2816512.0,4989160.0,1158.0,17408.0,7824238.0,387163.0,2429349.0,4989160.0,1158.0,0.0,0.0,17408.0,7726713.0,6946569.0,729078.0,51066.0,97525.0,4.762230894429237,2.786411028950325,0.06280457818164512
54-1937835,2018,2019,"""9""","""""",3140157.0,5131910.0,1406.0,12465.0,8285938.0,538697.0,2601460.0,5131910.0,1406.0,0.0,0.0,12465.0,7943339.0,7066120.0,833618.0,43601.0,342599.0,5.442459928371642,3.6676187277165067,0.0637382031270463
54-1937835,2019,2020,"""9""","""""",3681002.0,6732929.0,1698.0,8792.0,10424421.0,700285.0,2980717.0,6732929.0,1698.0,0.0,0.0,8792.0,9529888.0,8375276.0,1117978.0,36634.0,894533.0,5.46490003294225,4.205534444877534,0.05878786799472683
55-0737963,2008,2009,"""9""","""""",910655.0,1646195.0,70950.0,80283.0,2708083.0,58356.0,852299.0,1646195.0,70950.0,0.0,0.0,80283.0,2700892.0,2112009.0,588883.0,0.0,7191.0,0.7102683798372995,0.3224927601680915,0.1757743774419235
55-0737963,2009,2010,"""9""","""""",1257119.0,1279485.0,0.0,10589.0,2547193.0,120093.0,1137026.0,1279485.0,0.0,0.0,0.0,10589.0,2231297.0,1693397.0,537900.0,0.0,315896.0,0.8532356995427063,0.5463916798075525,0.15515140268711033
55-0737963,2010,2011,"""9""","""""",1035163.0,1518562.0,0.0,9197.0,2562922.0,40375.0,994788.0,1518562.0,0.0,0.0,0.0,9197.0,2512292.0,1933589.0,578703.0,0.0,50630.0,1.3457935666313185,0.40452048998270795,0.16749574836639458
55-0737963,2011,2012,"""9""","""""",1118550.0,2043149.0,0.0,9188.0,3170887.0,54850.0,1063700.0,2043149.0,0.0,0.0,0.0,9188.0,3004099.0,2485352.0,518747.0,0.0,166788.0,1.9906913192096076,0.5771375152068979,0.1537020990988755
55-0737963,2012,2013,"""9""","""""",1100039.0,1865306.0,23625.0,80608.0,3069578.0,34300.0,1065739.0,1865306.0,23625.0,0.0,0.0,80608.0,3166765.0,2569592.0,597173.0,0.0,-97187.0,1.9966825321700614,0.17734302332873655,0.17460140336853083
55-0737963,2013,2014,"""9""","""""",1339423.0,1956904.0,0.0,96557.0,3392884.0,36085.0,1303338.0,1956904.0,0.0,0.0,0.0,96557.0,3252882.0,2673956.0,578926.0,0.0,140002.0,1.8039694806529138,0.09447869076074751,0.18637174608688714
55-0737963,2014,2015,"""9""","""""",1454047.0,2022547.0,0.0,116940.0,3593534.0,30956.0,1423091.0,2022547.0,0.0,0.0,0.0,116940.0,3431133.0,2791605.0,639528.0,0.0,162401.0,2.202824165960836,0.495100927441353,0.15813577445934515
55-0737963,2015,2016,"""9""","""""",1557775.0,2362165.0,0.0,142367.0,4062307.0,50000.0,1507775.0,2362165.0,0.0,0.0,0.0,142367.0,4042646.0,3276681.0,765965.0,0.0,19661.0,2.099830195368625,0.42638317335504167,0.17296443575229412
55-0737963,2016,2017,"""9""","""""",1604572.0,2066599.0,0.0,259646.0,3930817.0,33638.0,1570934.0,2066599.0,0.0,0.0,0.0,259646.0,4133792.0,3286912.0,846880.0,0.0,-202975.0,1.7535397332917415,0.2701491759203402,0.15700684817103724
55-0737963,2017,2018,"""9""","""""",1737574.0,2105192.0,0.0,523223.0,4365989.0,16444.0,1721130.0,2105192.0,0.0,0.0,0.0,523223.0,4526322.0,3730572.0,795750.0,0.0,-160333.0,1.2702941324857475,0.26075504115764797,0.15603255459507437
55-0737963,2018,2019,"""9""","""""",1751465.0,2582221.0,0.0,3315.0,4337001.0,41127.0,1710338.0,2582221.0,0.0,0.0,0.0,3315.0,4419229.0,3640707.0,778522.0,0.0,-82228.0,1.161165464033951,0.1572048273834389,0.16932144570417318
55-0737963,2019,2020,"""9""","""""",2247233.0,2144716.0,194637.0,0.0,4586586.0,162184.0,2085049.0,2144716.0,194637.0,0.0,0.0,0.0,4377900.0,3467284.0,910616.0,0.0,208686.0,1.2842040417214917,2.403792539492799,0.17203202450318522
55-0737963,2020,2021,"""9""","""""",2998365.0,2475799.0,30.0,0.0,5474194.0,204340.0,2794025.0,2475799.0,30.0,0.0,0.0,0.0,4758168.0,3859013.0,899155.0,0.0,716026.0,2.571157141848669,2.461604635696734,0.15644654418639203
55-0691297,2008,2009,"""9""","""""",1634392.0,8967709.0,2587.0,140959.0,10745647.0,17423.0,1616969.0,8967709.0,2587.0,0.0,0.0,140959.0,10810599.0,8603338.0,2207261.0,0.0,-64952.0,0.8114712952292021,0.6409569553728415,0.16836265267596073
55-0691297,2009,2010,"""9""","""""",2830477.0,9229154.0,935.0,162838.0,12223404.0,14702.0,2815775.0,9229154.0,935.0,0.0,0.0,162838.0,11423084.0,9090769.0,2332315.0,0.0,800320.0,0.6783275119513248,1.0551003984913563,0.14624749443764148
55-0691297,2010,2011,"""9""","""""",2444313.0,9904102.0,898.0,342257.0,12691570.0,101583.0,2342730.0,9904102.0,898.0,0.0,0.0,342257.0,12784001.0,10173820.0,2610181.0,0.0,-92431.0,0.6515962927952558,0.5908025738292831,0.1982610210222339
55-0691297,2011,2012,"""9""","""""",2126973.0,11435619.0,270.0,44346.0,13607208.0,35085.0,2091888.0,11435619.0,270.0,0.0,0.0,44346.0,13335927.0,10613056.0,2722871.0,0.0,271281.0,0.7000585503567381,0.7502685920459753,0.19927367225326992
55-0691297,2012,2013,"""9""","""""",2377796.0,11388442.0,38795.0,93829.0,13898862.0,263111.0,2114685.0,11388442.0,38795.0,0.0,0.0,93829.0,13706507.0,10907973.0,2798534.0,0.0,192355.0,0.7380764343046222,0.7510938270609713,0.18299384890082396
55-0691297,2013,2014,"""9""","""""",2521879.0,12875627.0,72610.0,254473.0,15724589.0,179935.0,2341944.0,12875627.0,72610.0,0.0,0.0,254473.0,16212669.0,12902437.0,3310232.0,0.0,-488080.0,0.5190405794850682,0.5693846209847785,0.19255992171302427
55-0691297,2014,2015,"""9""","""""",2400218.0,12957839.0,74093.0,730110.0,16162260.0,136783.0,2263435.0,12957839.0,74093.0,0.0,0.0,730110.0,15501352.0,12336355.0,3164997.0,0.0,660908.0,0.8930896428065591,0.7561419299084507,0.2125245328967756
55-0691297,2015,2016,"""9""","""""",3369892.0,14052848.0,20983.0,281125.0,17724848.0,273822.0,3096070.0,14052848.0,20983.0,0.0,0.0,281125.0,17339610.0,13799286.0,3540324.0,0.0,385238.0,1.0764771791326777,0.6125862675389726,0.21106842668712839
55-0691297,2016,2017,"""9""","""""",3388839.0,17136258.0,360.0,456355.0,20981812.0,53579.0,3335260.0,17136258.0,360.0,0.0,0.0,456355.0,20594545.0,16655184.0,3939361.0,0.0,387267.0,1.3660856777566455,1.1725229861808764,0.2098152116294664
55-0691297,2017,2018,"""9""","""""",3967298.0,19218820.0,307.0,447906.0,23634331.0,223199.0,3744099.0,19218820.0,307.0,0.0,0.0,447906.0,23465862.0,19333369.0,4132493.0,0.0,168469.0,1.415407511318559,0.7761609805343911,0.21770467336881144
55-0691297,2018,2019,"""9""","""""",4234116.0,20134410.0,316.0,290623.0,24659465.0,429534.0,3804582.0,20134410.0,316.0,0.0,0.0,290623.0,24361207.0,19794663.0,4566544.0,0.0,298258.0,1.5884058539717647,1.186761889891984,0.2266165707392112
55-0691297,2019,2020,"""9""","""""",6757666.0,17227361.0,389728.0,85276.0,24460031.0,369377.0,6388289.0,17227361.0,389728.0,0.0,0.0,85276.0,23676836.0,18932701.0,4744135.0,0.0,783195.0,1.7992498335751714,2.2091244558252487,0.28978039312325
54-1652356,2008,2009,"""9""","""""",806240.0,934224.0,854.0,17541.0,1758859.0,50079.0,756161.0,934224.0,854.0,0.0,0.0,17541.0,1785863.0,1144493.0,634356.0,7014.0,-27004.0,0.31792901783154637,0.044078502863081064,0.08158043016560476
